model,data_index,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougel_precision,rougel_recall,rougel_f1,bert_precision,bert_recall,bert_f1
qwen_7b_completion,4,0.38028169014084506,0.375,0.37762237762237766,0.12857142857142856,0.1267605633802817,0.1276595744680851,0.2535211267605634,0.25,0.2517482517482518,0.5805520415306091,0.611149787902832,0.5954580307006836
qwen_7b_completion,5,0.24489795918367346,0.7868852459016393,0.37354085603112835,0.13846153846153847,0.45,0.21176470588235297,0.1683673469387755,0.5409836065573771,0.25680933852140075,0.8284552097320557,0.6408556699752808,0.7226791977882385
qwen_7b_completion,6,0.21311475409836064,0.7761194029850746,0.33440514469453375,0.1111111111111111,0.4090909090909091,0.17475728155339806,0.11885245901639344,0.43283582089552236,0.18649517684887457,0.8047095537185669,0.5871899724006653,0.678953230381012
qwen_7b_completion,7,0.08856088560885608,0.6857142857142857,0.15686274509803919,0.025925925925925925,0.20588235294117646,0.046052631578947366,0.055350553505535055,0.42857142857142855,0.09803921568627451,0.7068334817886353,0.4987538158893585,0.5848367810249329
qwen_7b_completion,8,0.2931937172774869,0.717948717948718,0.4163568773234201,0.12631578947368421,0.3116883116883117,0.17977528089887643,0.16753926701570682,0.41025641025641024,0.23791821561338286,0.7735235691070557,0.592288613319397,0.6708816885948181
qwen_7b_completion,9,0.12790697674418605,0.6111111111111112,0.21153846153846154,0.05847953216374269,0.2857142857142857,0.0970873786407767,0.09302325581395349,0.4444444444444444,0.15384615384615385,0.7276411652565002,0.50972580909729,0.5994947552680969
qwen_7b_completion,10,0.4117647058823529,0.5697674418604651,0.4780487804878049,0.1694915254237288,0.23529411764705882,0.19704433497536947,0.226890756302521,0.313953488372093,0.2634146341463415,0.7270462512969971,0.6197825074195862,0.6691430807113647
qwen_7b_completion,11,0.16049382716049382,0.7222222222222222,0.26262626262626265,0.062111801242236024,0.2857142857142857,0.10204081632653061,0.1111111111111111,0.5,0.1818181818181818,0.6371166110038757,0.5034506916999817,0.5624513030052185
qwen_7b_completion,12,0.18620689655172415,0.675,0.2918918918918919,0.0625,0.23076923076923078,0.09836065573770492,0.12413793103448276,0.45,0.1945945945945946,0.7552165985107422,0.5441087484359741,0.6325128078460693
qwen_7b_completion,13,0.21739130434782608,0.5769230769230769,0.3157894736842105,0.051094890510948905,0.13725490196078433,0.07446808510638298,0.15217391304347827,0.40384615384615385,0.2210526315789474,0.7476905584335327,0.5471646785736084,0.6319005489349365
qwen_7b_completion,14,0.15028901734104047,0.7878787878787878,0.2524271844660194,0.06395348837209303,0.34375,0.10784313725490197,0.10982658959537572,0.5757575757575758,0.1844660194174757,0.7594958543777466,0.5089693665504456,0.6094925999641418
qwen_7b_completion,15,0.16551724137931034,0.5106382978723404,0.25,0.04861111111111111,0.15217391304347827,0.0736842105263158,0.1103448275862069,0.3404255319148936,0.16666666666666666,0.6670787334442139,0.5174423456192017,0.5828090310096741
qwen_7b_completion,16,0.3597560975609756,0.6704545454545454,0.4682539682539682,0.15950920245398773,0.2988505747126437,0.208,0.25,0.4659090909090909,0.3253968253968254,0.7704242467880249,0.6411119699478149,0.6998448967933655
qwen_7b_completion,17,0.5238095238095238,0.3618421052631579,0.42801556420233466,0.14423076923076922,0.09933774834437085,0.1176470588235294,0.26666666666666666,0.18421052631578946,0.21789883268482493,0.686010479927063,0.6720402240753174,0.6789535284042358
qwen_7b_completion,18,0.2796610169491525,0.5238095238095238,0.3646408839779005,0.09401709401709402,0.1774193548387097,0.1229050279329609,0.1864406779661017,0.3492063492063492,0.2430939226519337,0.7586854100227356,0.6311607360839844,0.6890726089477539
qwen_7b_completion,19,0.1787709497206704,0.8648648648648649,0.2962962962962963,0.07865168539325842,0.3888888888888889,0.1308411214953271,0.10614525139664804,0.5135135135135135,0.17592592592592593,0.8006957769393921,0.546318769454956,0.6494883298873901
qwen_7b_completion,20,0.34065934065934067,0.6391752577319587,0.4444444444444445,0.143646408839779,0.2708333333333333,0.18772563176895304,0.1978021978021978,0.3711340206185567,0.25806451612903225,0.791728675365448,0.6605097055435181,0.7201909422874451
qwen_7b_completion,21,0.22560975609756098,0.6727272727272727,0.3378995433789954,0.07975460122699386,0.24074074074074073,0.11981566820276497,0.11585365853658537,0.34545454545454546,0.17351598173515984,0.7341095209121704,0.5149859189987183,0.6053277850151062
qwen_7b_completion,22,0.11891891891891893,0.8148148148148148,0.20754716981132076,0.04891304347826087,0.34615384615384615,0.08571428571428572,0.0918918918918919,0.6296296296296297,0.16037735849056603,0.8220610618591309,0.4893776774406433,0.6135220527648926
qwen_7b_completion,23,0.15217391304347827,0.7954545454545454,0.25547445255474455,0.048034934497816595,0.2558139534883721,0.08088235294117647,0.10869565217391304,0.5681818181818182,0.18248175182481752,0.7922444939613342,0.5359936952590942,0.6394004225730896
qwen_7b_completion,24,0.175,0.6511627906976745,0.27586206896551724,0.08176100628930817,0.30952380952380953,0.12935323383084577,0.14375,0.5348837209302325,0.22660098522167485,0.7560198903083801,0.5175822377204895,0.614481508731842
qwen_7b_completion,25,0.3273809523809524,0.7236842105263158,0.45081967213114754,0.12574850299401197,0.28,0.17355371900826444,0.19642857142857142,0.4342105263157895,0.27049180327868855,0.7860043048858643,0.6208254098892212,0.693717896938324
qwen_7b_completion,26,0.44660194174757284,0.8214285714285714,0.5786163522012578,0.3627450980392157,0.6727272727272727,0.4713375796178344,0.39805825242718446,0.7321428571428571,0.5157232704402516,0.8516591787338257,0.7214499711990356,0.7811657190322876
qwen_7b_completion,27,0.24475524475524477,0.660377358490566,0.35714285714285715,0.08450704225352113,0.23076923076923078,0.12371134020618556,0.14685314685314685,0.39622641509433965,0.21428571428571427,0.7212186455726624,0.6064062118530273,0.658847987651825
qwen_7b_completion,28,0.4270833333333333,0.6721311475409836,0.5222929936305731,0.21052631578947367,0.3333333333333333,0.2580645161290323,0.28125,0.4426229508196721,0.34394904458598724,0.7375463247299194,0.7322381734848022,0.734882652759552
qwen_7b_completion,29,0.1921182266009852,0.7959183673469388,0.30952380952380953,0.10396039603960396,0.4375,0.168,0.15763546798029557,0.6530612244897959,0.25396825396825395,0.8210336565971375,0.5888729691505432,0.6858391165733337
qwen_7b_completion,30,0.17679558011049723,0.6153846153846154,0.27467811158798283,0.05555555555555555,0.19607843137254902,0.08658008658008658,0.10497237569060773,0.36538461538461536,0.1630901287553648,0.6858524084091187,0.5631363987922668,0.618465781211853
qwen_7b_completion,31,0.2713178294573643,0.7142857142857143,0.39325842696629215,0.140625,0.375,0.20454545454545456,0.20930232558139536,0.5510204081632653,0.3033707865168539,0.7429007887840271,0.5925616025924683,0.6592690348625183
qwen_7b_completion,32,0.1450980392156863,0.6271186440677966,0.2356687898089172,0.03937007874015748,0.1724137931034483,0.06410256410256411,0.09019607843137255,0.3898305084745763,0.1464968152866242,0.7174174785614014,0.5016085505485535,0.5904102325439453
qwen_7b_completion,33,0.2033898305084746,0.39344262295081966,0.2681564245810056,0.042735042735042736,0.08333333333333333,0.05649717514124294,0.1016949152542373,0.19672131147540983,0.1340782122905028,0.562289297580719,0.5259986519813538,0.5435388684272766
qwen_7b_completion,34,0.27058823529411763,0.6052631578947368,0.37398373983739835,0.09523809523809523,0.21621621621621623,0.1322314049586777,0.2235294117647059,0.5,0.3089430894308943,0.7801327705383301,0.5805338621139526,0.6656935214996338
qwen_7b_completion,35,0.5888888888888889,0.6973684210526315,0.6385542168674698,0.23595505617977527,0.28,0.25609756097560976,0.37777777777777777,0.4473684210526316,0.40963855421686746,0.8115654587745667,0.7519876956939697,0.7806415557861328
qwen_7b_completion,36,0.4891304347826087,0.6617647058823529,0.5625,0.24175824175824176,0.3283582089552239,0.27848101265822783,0.358695652173913,0.4852941176470588,0.4125,0.7635330557823181,0.709474503993988,0.7355117797851562
qwen_7b_completion,37,0.31125827814569534,0.746031746031746,0.4392523364485981,0.10666666666666667,0.25806451612903225,0.1509433962264151,0.18543046357615894,0.4444444444444444,0.2616822429906542,0.7554865479469299,0.6239588856697083,0.6834522485733032
qwen_7b_completion,38,0.19402985074626866,0.7959183673469388,0.312,0.095,0.3958333333333333,0.1532258064516129,0.11940298507462686,0.4897959183673469,0.19199999999999998,0.8029212951660156,0.6221694946289062,0.7010825276374817
qwen_7b_completion,39,0.3516483516483517,0.7804878048780488,0.4848484848484849,0.15469613259668508,0.345679012345679,0.21374045801526712,0.21978021978021978,0.4878048780487805,0.30303030303030304,0.8200515508651733,0.6762256622314453,0.7412261962890625
qwen_7b_completion,40,0.28,0.45652173913043476,0.34710743801652894,0.06756756756756757,0.1111111111111111,0.08403361344537816,0.13333333333333333,0.21739130434782608,0.1652892561983471,0.6806758642196655,0.6270033717155457,0.6527381539344788
qwen_7b_completion,41,0.3333333333333333,0.44776119402985076,0.38216560509554137,0.1797752808988764,0.24242424242424243,0.20645161290322578,0.2777777777777778,0.373134328358209,0.3184713375796178,0.7366917133331299,0.6841385960578918,0.7094432711601257
qwen_7b_completion,42,0.3333333333333333,0.5272727272727272,0.408450704225352,0.08139534883720931,0.12962962962962962,0.1,0.19540229885057472,0.3090909090909091,0.23943661971830987,0.6802744269371033,0.6573342084884644,0.6686076521873474
qwen_7b_completion,43,0.47619047619047616,0.4,0.43478260869565216,0.24390243902439024,0.20408163265306123,0.22222222222222224,0.2857142857142857,0.24,0.2608695652173913,0.6266350746154785,0.6539288759231567,0.6399911046028137
qwen_7b_completion,44,0.22413793103448276,0.6046511627906976,0.3270440251572327,0.06956521739130435,0.19047619047619047,0.10191082802547771,0.12931034482758622,0.3488372093023256,0.18867924528301885,0.6960175633430481,0.5610233545303345,0.6212718486785889
qwen_7b_completion,45,0.34210526315789475,0.6842105263157895,0.45614035087719296,0.2,0.40540540540540543,0.26785714285714285,0.2631578947368421,0.5263157894736842,0.35087719298245607,0.7814615368843079,0.6712188124656677,0.7221570014953613
qwen_7b_completion,46,0.38333333333333336,0.3484848484848485,0.3650793650793651,0.1864406779661017,0.16923076923076924,0.17741935483870966,0.2833333333333333,0.25757575757575757,0.2698412698412698,0.634992241859436,0.6636778116226196,0.6490182280540466
qwen_7b_completion,47,0.37333333333333335,0.45161290322580644,0.40875912408759124,0.16216216216216217,0.19672131147540983,0.17777777777777776,0.18666666666666668,0.22580645161290322,0.20437956204379562,0.7230570316314697,0.6161326169967651,0.6653262972831726
qwen_7b_completion,48,0.32673267326732675,0.5892857142857143,0.42038216560509556,0.11,0.2,0.14193548387096774,0.2376237623762376,0.42857142857142855,0.3057324840764331,0.7303767204284668,0.6373510360717773,0.6807003021240234
qwen_7b_completion,49,0.6730769230769231,0.5384615384615384,0.5982905982905983,0.5098039215686274,0.40625,0.45217391304347826,0.5961538461538461,0.47692307692307695,0.5299145299145299,0.7734284400939941,0.8245287537574768,0.7981615662574768
qwen_7b_completion,50,0.3146067415730337,0.56,0.40287769784172667,0.125,0.22448979591836735,0.16058394160583941,0.19101123595505617,0.34,0.2446043165467626,0.7464851140975952,0.6478111147880554,0.6936565637588501
qwen_7b_completion,51,0.3028169014084507,0.7962962962962963,0.4387755102040816,0.15602836879432624,0.41509433962264153,0.2268041237113402,0.176056338028169,0.46296296296296297,0.2551020408163265,0.8365971446037292,0.6397626399993896,0.7250584959983826
qwen_7b_completion,52,0.3402061855670103,0.7674418604651163,0.4714285714285714,0.13541666666666666,0.30952380952380953,0.18840579710144928,0.18556701030927836,0.4186046511627907,0.2571428571428571,0.8241742849349976,0.6089799404144287,0.7004209756851196
qwen_7b_completion,53,0.30935251798561153,0.6515151515151515,0.41951219512195126,0.13043478260869565,0.27692307692307694,0.17733990147783252,0.18705035971223022,0.3939393939393939,0.2536585365853658,0.7707881927490234,0.6578712463378906,0.7098673582077026
qwen_7b_completion,54,0.1870967741935484,0.6744186046511628,0.292929292929293,0.05844155844155844,0.21428571428571427,0.09183673469387756,0.11612903225806452,0.4186046511627907,0.18181818181818182,0.7579880952835083,0.5360031127929688,0.6279547810554504
qwen_7b_completion,55,0.23404255319148937,0.7857142857142857,0.36065573770491804,0.13903743315508021,0.4727272727272727,0.21487603305785122,0.14893617021276595,0.5,0.22950819672131148,0.8163995742797852,0.6065786480903625,0.6960198879241943
qwen_7b_completion,56,0.19047619047619047,0.6222222222222222,0.29166666666666663,0.07534246575342465,0.25,0.11578947368421053,0.1292517006802721,0.4222222222222222,0.19791666666666666,0.7522075176239014,0.551220178604126,0.6362178325653076
qwen_7b_completion,57,0.4810126582278481,0.38,0.42458100558659223,0.08974358974358974,0.0707070707070707,0.07909604519774012,0.20253164556962025,0.16,0.1787709497206704,0.5502288341522217,0.6127057075500488,0.5797890424728394
westlake_7b_completion,0,0.3137254901960784,0.4266666666666667,0.3615819209039548,0.0891089108910891,0.12162162162162163,0.10285714285714286,0.19607843137254902,0.26666666666666666,0.22598870056497175,0.6104166507720947,0.6079374551773071,0.6091745495796204
westlake_7b_completion,1,0.205,0.7068965517241379,0.3178294573643411,0.07035175879396985,0.24561403508771928,0.109375,0.095,0.3275862068965517,0.14728682170542637,0.7634952068328857,0.5420303344726562,0.6339784860610962
westlake_7b_completion,2,0.37755102040816324,0.6607142857142857,0.4805194805194805,0.17525773195876287,0.3090909090909091,0.22368421052631576,0.23469387755102042,0.4107142857142857,0.2987012987012987,0.77265465259552,0.5791673064231873,0.6620640158653259
westlake_7b_completion,3,0.5370370370370371,0.7631578947368421,0.6304347826086957,0.2830188679245283,0.40540540540540543,0.33333333333333337,0.42592592592592593,0.6052631578947368,0.5,0.8247168064117432,0.7300093173980713,0.7744784951210022
westlake_7b_completion,4,0.3883495145631068,0.5555555555555556,0.45714285714285713,0.20588235294117646,0.29577464788732394,0.24277456647398843,0.32038834951456313,0.4583333333333333,0.37714285714285717,0.7140827178955078,0.6703864336013794,0.6915450096130371
westlake_7b_completion,5,0.375,0.4426229508196721,0.40601503759398494,0.15492957746478872,0.18333333333333332,0.1679389312977099,0.2638888888888889,0.3114754098360656,0.2857142857142857,0.6495250463485718,0.6402517557144165,0.6448550820350647
westlake_7b_completion,6,0.22777777777777777,0.6119402985074627,0.3319838056680162,0.1005586592178771,0.2727272727272727,0.1469387755102041,0.13333333333333333,0.3582089552238806,0.194331983805668,0.6920222043991089,0.5699316263198853,0.6250709295272827
westlake_7b_completion,7,0.13,0.7428571428571429,0.22127659574468084,0.06030150753768844,0.35294117647058826,0.10300429184549356,0.085,0.4857142857142857,0.14468085106382977,0.7492756843566895,0.5262050628662109,0.6182337999343872
westlake_7b_completion,8,0.39473684210526316,0.5769230769230769,0.46875,0.13274336283185842,0.19480519480519481,0.15789473684210525,0.21929824561403508,0.32051282051282054,0.2604166666666667,0.7047845125198364,0.594192624092102,0.6447808146476746
westlake_7b_completion,9,0.23232323232323232,0.6388888888888888,0.3407407407407408,0.09183673469387756,0.2571428571428571,0.13533834586466165,0.1414141414141414,0.3888888888888889,0.20740740740740743,0.715232253074646,0.5259044170379639,0.6061279773712158
westlake_7b_completion,10,0.4675324675324675,0.4186046511627907,0.44171779141104295,0.14473684210526316,0.12941176470588237,0.1366459627329193,0.23376623376623376,0.20930232558139536,0.22085889570552147,0.6385917663574219,0.5765009522438049,0.6059600114822388
westlake_7b_completion,11,0.14615384615384616,0.5277777777777778,0.2289156626506024,0.023255813953488372,0.08571428571428572,0.036585365853658534,0.07692307692307693,0.2777777777777778,0.12048192771084337,0.566200852394104,0.5070915222167969,0.5350185632705688
westlake_7b_completion,12,0.1728395061728395,0.35,0.23140495867768593,0.0625,0.1282051282051282,0.08403361344537814,0.12345679012345678,0.25,0.1652892561983471,0.6109316349029541,0.5088285207748413,0.5552250742912292
westlake_7b_completion,13,0.4507042253521127,0.6153846153846154,0.5203252032520326,0.14285714285714285,0.19607843137254902,0.16528925619834708,0.2676056338028169,0.36538461538461536,0.3089430894308943,0.775954008102417,0.6398434638977051,0.7013561129570007
westlake_7b_completion,14,0.23863636363636365,0.6363636363636364,0.34710743801652894,0.08045977011494253,0.21875,0.1176470588235294,0.1590909090909091,0.42424242424242425,0.23140495867768593,0.7157604694366455,0.5507269501686096,0.6224911212921143
westlake_7b_completion,15,0.4,0.3829787234042553,0.3913043478260869,0.1590909090909091,0.15217391304347827,0.15555555555555559,0.3333333333333333,0.3191489361702128,0.3260869565217391,0.6130003929138184,0.6435950994491577,0.6279252767562866
westlake_7b_completion,16,0.46153846153846156,0.3409090909090909,0.39215686274509803,0.203125,0.14942528735632185,0.17218543046357615,0.27692307692307694,0.20454545454545456,0.23529411764705882,0.6085743308067322,0.6215654015541077,0.6150012612342834
westlake_7b_completion,17,0.5,0.34868421052631576,0.4108527131782946,0.20952380952380953,0.1456953642384106,0.171875,0.2830188679245283,0.19736842105263158,0.23255813953488372,0.6915377974510193,0.6310264468193054,0.6598978042602539
westlake_7b_completion,18,0.45,0.42857142857142855,0.4390243902439024,0.15254237288135594,0.14516129032258066,0.1487603305785124,0.26666666666666666,0.25396825396825395,0.2601626016260163,0.7272149324417114,0.7391760349273682,0.7331466674804688
westlake_7b_completion,19,0.2962962962962963,0.6486486486486487,0.4067796610169491,0.1,0.2222222222222222,0.13793103448275865,0.19753086419753085,0.43243243243243246,0.2711864406779661,0.7416643500328064,0.5439988970756531,0.6276364922523499
westlake_7b_completion,20,0.375,0.4948453608247423,0.4266666666666667,0.10236220472440945,0.13541666666666666,0.11659192825112107,0.2109375,0.27835051546391754,0.24,0.6668887138366699,0.6208272576332092,0.6430342197418213
westlake_7b_completion,21,0.2206896551724138,0.5818181818181818,0.32,0.041666666666666664,0.1111111111111111,0.06060606060606061,0.1310344827586207,0.34545454545454546,0.19,0.6802143454551697,0.5039962530136108,0.57899409532547
westlake_7b_completion,22,0.20175438596491227,0.8518518518518519,0.326241134751773,0.13274336283185842,0.5769230769230769,0.21582733812949642,0.18421052631578946,0.7777777777777778,0.2978723404255319,0.8445510864257812,0.5384593605995178,0.6576327085494995
westlake_7b_completion,23,0.24793388429752067,0.6818181818181818,0.36363636363636365,0.11666666666666667,0.32558139534883723,0.17177914110429449,0.2066115702479339,0.5681818181818182,0.30303030303030304,0.7555654048919678,0.5622104406356812,0.6447026133537292
westlake_7b_completion,24,0.2631578947368421,0.5813953488372093,0.3623188405797101,0.13829787234042554,0.30952380952380953,0.19117647058823528,0.21052631578947367,0.46511627906976744,0.2898550724637681,0.684345006942749,0.5380286574363708,0.6024298667907715
westlake_7b_completion,25,0.4166666666666667,0.5921052631578947,0.48913043478260865,0.19626168224299065,0.28,0.23076923076923078,0.26851851851851855,0.3815789473684211,0.31521739130434784,0.7541795969009399,0.6210708618164062,0.6811835169792175
westlake_7b_completion,26,0.36,0.6428571428571429,0.4615384615384615,0.23232323232323232,0.41818181818181815,0.2987012987012987,0.3,0.5357142857142857,0.38461538461538464,0.7408089637756348,0.6550016403198242,0.6952677965164185
westlake_7b_completion,27,0.33783783783783783,0.4716981132075472,0.3937007874015748,0.1095890410958904,0.15384615384615385,0.128,0.21621621621621623,0.3018867924528302,0.2519685039370079,0.6705914735794067,0.6103408336639404,0.6390491724014282
westlake_7b_completion,28,0.4772727272727273,0.6885245901639344,0.5637583892617449,0.22988505747126436,0.3333333333333333,0.27210884353741494,0.32954545454545453,0.47540983606557374,0.38926174496644295,0.7933760285377502,0.7142821550369263,0.7517543435096741
westlake_7b_completion,29,0.4666666666666667,0.42857142857142855,0.44680851063829785,0.3409090909090909,0.3125,0.32608695652173914,0.37777777777777777,0.3469387755102041,0.3617021276595745,0.6388012170791626,0.6829043626785278,0.660116970539093
westlake_7b_completion,30,0.19491525423728814,0.4423076923076923,0.27058823529411763,0.05128205128205128,0.11764705882352941,0.07142857142857141,0.1271186440677966,0.28846153846153844,0.1764705882352941,0.5732766389846802,0.5202579498291016,0.5454819798469543
westlake_7b_completion,31,0.2524271844660194,0.5306122448979592,0.34210526315789475,0.0784313725490196,0.16666666666666666,0.10666666666666666,0.1262135922330097,0.2653061224489796,0.17105263157894737,0.6148544549942017,0.5335098505020142,0.5713011026382446
westlake_7b_completion,32,0.23711340206185566,0.3898305084745763,0.2948717948717949,0.08333333333333333,0.13793103448275862,0.1038961038961039,0.16494845360824742,0.2711864406779661,0.2051282051282051,0.6623653173446655,0.5269215703010559,0.5869308114051819
westlake_7b_completion,33,0.3137254901960784,0.5245901639344263,0.39263803680981596,0.04950495049504951,0.08333333333333333,0.06211180124223602,0.13725490196078433,0.22950819672131148,0.1717791411042945,0.6195951700210571,0.5444909334182739,0.5796203017234802
westlake_7b_completion,34,0.226890756302521,0.7105263157894737,0.3439490445859873,0.07627118644067797,0.24324324324324326,0.11612903225806452,0.15126050420168066,0.47368421052631576,0.22929936305732482,0.8036880493164062,0.5692501068115234,0.6664531826972961
westlake_7b_completion,35,0.5222222222222223,0.618421052631579,0.5662650602409638,0.2808988764044944,0.3333333333333333,0.30487804878048785,0.35555555555555557,0.42105263157894735,0.38554216867469876,0.8028954267501831,0.729387640953064,0.7643783688545227
westlake_7b_completion,36,0.4028776978417266,0.8235294117647058,0.5410628019323672,0.18115942028985507,0.373134328358209,0.24390243902439027,0.2302158273381295,0.47058823529411764,0.30917874396135264,0.8313817977905273,0.6697686910629272,0.7418756484985352
westlake_7b_completion,37,0.42718446601941745,0.6984126984126984,0.5301204819277108,0.16666666666666666,0.27419354838709675,0.2073170731707317,0.24271844660194175,0.3968253968253968,0.3012048192771084,0.7316572666168213,0.6777940392494202,0.7036964893341064
westlake_7b_completion,38,0.2857142857142857,0.6122448979591837,0.3896103896103896,0.08653846153846154,0.1875,0.11842105263157893,0.14285714285714285,0.30612244897959184,0.1948051948051948,0.7004754543304443,0.6618348956108093,0.6806071400642395
westlake_7b_completion,39,0.4,0.5365853658536586,0.45833333333333337,0.1651376146788991,0.2222222222222222,0.18947368421052632,0.20909090909090908,0.2804878048780488,0.23958333333333331,0.7291643619537354,0.6692948937416077,0.697948157787323
westlake_7b_completion,40,0.25806451612903225,0.17391304347826086,0.2077922077922078,0.0,0.0,0.0,0.0967741935483871,0.06521739130434782,0.07792207792207793,0.47003865242004395,0.5211054682731628,0.49425649642944336
westlake_7b_completion,41,0.22839506172839505,0.5522388059701493,0.3231441048034934,0.13043478260869565,0.3181818181818182,0.18502202643171806,0.19753086419753085,0.47761194029850745,0.279475982532751,0.7481346130371094,0.5964727401733398,0.6637505292892456
westlake_7b_completion,42,0.3492063492063492,0.4,0.3728813559322034,0.14516129032258066,0.16666666666666666,0.15517241379310345,0.25396825396825395,0.2909090909090909,0.27118644067796605,0.5773893594741821,0.6138510704040527,0.5950621962547302
westlake_7b_completion,43,0.7894736842105263,0.3,0.4347826086956521,0.5555555555555556,0.20408163265306123,0.2985074626865672,0.6842105263157895,0.26,0.37681159420289856,0.6161321997642517,0.8244339227676392,0.7052231431007385
westlake_7b_completion,44,0.35,0.32558139534883723,0.3373493975903615,0.1794871794871795,0.16666666666666666,0.1728395061728395,0.325,0.3023255813953488,0.3132530120481927,0.5985704660415649,0.6596486568450928,0.6276270747184753
westlake_7b_completion,45,0.2184873949579832,0.6842105263157895,0.33121019108280253,0.0847457627118644,0.2702702702702703,0.12903225806451613,0.16806722689075632,0.5263157894736842,0.25477707006369427,0.7822719812393188,0.5921792984008789,0.6740803122520447
westlake_7b_completion,46,0.31313131313131315,0.4696969696969697,0.3757575757575758,0.14285714285714285,0.2153846153846154,0.17177914110429449,0.24242424242424243,0.36363636363636365,0.2909090909090909,0.673054575920105,0.612975537776947,0.6416116952896118
westlake_7b_completion,47,0.3333333333333333,0.5,0.4,0.13043478260869565,0.19672131147540983,0.15686274509803919,0.17204301075268819,0.25806451612903225,0.2064516129032258,0.7128040194511414,0.6031402349472046,0.6534027457237244
westlake_7b_completion,48,0.2727272727272727,0.42857142857142855,0.33333333333333326,0.10344827586206896,0.16363636363636364,0.1267605633802817,0.20454545454545456,0.32142857142857145,0.25000000000000006,0.6603733897209167,0.5886950492858887,0.6224775314331055
westlake_7b_completion,49,0.7446808510638298,0.5384615384615384,0.625,0.5652173913043478,0.40625,0.4727272727272727,0.6170212765957447,0.4461538461538462,0.5178571428571428,0.7929676175117493,0.8789161443710327,0.8337326049804688
westlake_7b_completion,50,0.6153846153846154,0.32,0.4210526315789474,0.4,0.20408163265306123,0.2702702702702703,0.5,0.26,0.34210526315789475,0.6823498606681824,0.7594828605651855,0.7188531160354614
westlake_7b_completion,51,0.5512820512820513,0.7962962962962963,0.6515151515151515,0.4155844155844156,0.6037735849056604,0.4923076923076923,0.4230769230769231,0.6111111111111112,0.5,0.895937442779541,0.784136176109314,0.8363168239593506
westlake_7b_completion,52,0.38961038961038963,0.6976744186046512,0.5,0.19736842105263158,0.35714285714285715,0.2542372881355932,0.23376623376623376,0.4186046511627907,0.3,0.8045803308486938,0.6321403980255127,0.7080119848251343
westlake_7b_completion,53,0.3739130434782609,0.6515151515151515,0.47513812154696133,0.19298245614035087,0.3384615384615385,0.24581005586592175,0.22608695652173913,0.3939393939393939,0.287292817679558,0.7654097080230713,0.6446131467819214,0.6998370885848999
westlake_7b_completion,54,0.2831858407079646,0.7441860465116279,0.41025641025641024,0.14285714285714285,0.38095238095238093,0.20779220779220778,0.19469026548672566,0.5116279069767442,0.28205128205128205,0.8507941365242004,0.625560998916626,0.7209967970848083
westlake_7b_completion,55,0.2733812949640288,0.6785714285714286,0.38974358974358975,0.14492753623188406,0.36363636363636365,0.2072538860103627,0.17985611510791366,0.44642857142857145,0.25641025641025644,0.8089300394058228,0.6005488038063049,0.6893355846405029
westlake_7b_completion,56,0.28431372549019607,0.6444444444444445,0.3945578231292517,0.12871287128712872,0.29545454545454547,0.1793103448275862,0.19607843137254902,0.4444444444444444,0.27210884353741494,0.7838430404663086,0.5930219888687134,0.6752094626426697
westlake_7b_completion,57,0.3684210526315789,0.21,0.267515923566879,0.05357142857142857,0.030303030303030304,0.038709677419354833,0.17543859649122806,0.1,0.12738853503184713,0.48154255747795105,0.5225567817687988,0.5012120008468628
westseverus_7b_completion,0,0.07329842931937172,0.7466666666666667,0.133492252681764,0.020969855832241154,0.21621621621621623,0.03823178016726404,0.049738219895287955,0.5066666666666667,0.09058402860548272,0.6761637926101685,0.4724797010421753,0.5562624931335449
westseverus_7b_completion,1,0.4533333333333333,0.5862068965517241,0.5112781954887218,0.14864864864864866,0.19298245614035087,0.16793893129770993,0.18666666666666668,0.2413793103448276,0.2105263157894737,0.7107876539230347,0.6284202933311462,0.6670710444450378
westseverus_7b_completion,2,0.2389937106918239,0.6785714285714286,0.35348837209302325,0.0759493670886076,0.21818181818181817,0.11267605633802817,0.11949685534591195,0.3392857142857143,0.17674418604651163,0.7233523726463318,0.5051623582839966,0.5948815941810608
westseverus_7b_completion,3,0.42857142857142855,0.7105263157894737,0.5346534653465346,0.2903225806451613,0.4864864864864865,0.36363636363636365,0.3492063492063492,0.5789473684210527,0.43564356435643564,0.8724567890167236,0.668237566947937,0.756812572479248
westseverus_7b_completion,4,0.35443037974683544,0.3888888888888889,0.37086092715231783,0.16666666666666666,0.18309859154929578,0.174496644295302,0.25316455696202533,0.2777777777777778,0.26490066225165565,0.6311711668968201,0.621406078338623,0.6262505650520325
westseverus_7b_completion,5,0.325,0.4262295081967213,0.36879432624113473,0.13924050632911392,0.18333333333333332,0.15827338129496402,0.2375,0.3114754098360656,0.2695035460992908,0.6570376753807068,0.5859726667404175,0.6194737553596497
westseverus_7b_completion,6,0.19796954314720813,0.582089552238806,0.29545454545454547,0.04591836734693878,0.13636363636363635,0.06870229007633588,0.1065989847715736,0.31343283582089554,0.15909090909090912,0.6640801429748535,0.5323033332824707,0.5909343957901001
westseverus_7b_completion,7,0.1419753086419753,0.6571428571428571,0.23350253807106597,0.037267080745341616,0.17647058823529413,0.06153846153846154,0.09259259259259259,0.42857142857142855,0.15228426395939085,0.7186866998672485,0.5261452198028564,0.6075254678726196
